baseline 'main' (ad7fcc1affd0746a, 391 forecast dates from 1994-03-01) against this run (9632ee1193541d34, 391 from 1994-03-01)
109 IDENTICAL  0 NUMERICAL  278 MOVED  0 REMOVED  0 ADDED
a difference is NUMERICAL up to 1e-09 in absolute value and MOVED above it; every categorical difference is MOVED
2 of the MOVED are categorical -- a verdict, a failing gate or the run's identity -- and are listed first

categorical fields that moved -- read these first:
band   section  row  field               baseline          this run          difference
-----  -------  ---  ------------------  ----------------  ----------------  ----------
MOVED  run           configuration_hash  ad7fcc1affd0746a  9632ee1193541d34
MOVED  run           state_count         6                 4

numeric fields, largest difference first:
band   section     row                                                               field                        baseline         this run         difference
-----  ----------  ----------------------------------------------------------------  ---------------------------  ---------------  ---------------  ----------
MOVED  indicators  unemployment_rate_above_five_percent_at_horizon @ 120             mean_distance_to_stationary  0.03197822061    0.01373895683    -1.824e-02
MOVED  indicators  consumer_price_inflation_above_three_percent_at_horizon @ 120     brier_score                  0.2758235944     0.2576183724     -1.821e-02
MOVED  indicators  federal_funds_rate_below_one_percent_within_horizon @ 60          reliability                  0.1804026883     0.1623326063     -1.807e-02
MOVED  indicators  industrial_production_growth_above_two_percent_at_horizon @ 120   mean_distance_to_stationary  0.03163940378    0.01374908792    -1.789e-02
MOVED  indicators  consumer_price_inflation_above_three_percent_at_horizon @ 120     mean_distance_to_stationary  0.03158215715    0.01369440896    -1.789e-02
MOVED  indicators  consumer_price_inflation_above_five_percent_within_horizon @ 12   reliability                  0.0225136494     0.004917773447   -1.760e-02
MOVED  indicators  unemployment_rate_above_seven_percent_within_horizon @ 60         resolution                   0.07956512103    0.09688522067    +1.732e-02
MOVED  indicators  treasury_yield_curve_inverted_within_horizon @ 120                resolution                   0.03702866407    0.01973135232    -1.730e-02
MOVED  indicators  unemployment_rate_above_seven_percent_within_horizon @ 60         reliability                  0.08907028839    0.1063138079     +1.724e-02
MOVED  indicators  unemployment_rate_above_seven_percent_within_horizon @ 12         logarithmic_loss             0.3711055719     0.3546629211     -1.644e-02
MOVED  indicators  unemployment_rate_above_seven_percent_within_horizon @ 60         logarithmic_loss             0.7213919944     0.7050541647     -1.634e-02
MOVED  indicators  consumer_price_inflation_above_five_percent_within_horizon @ 120  mean_distance_to_stationary  0.02942174929    0.01344137244    -1.598e-02
MOVED  indicators  unemployment_rate_above_seven_percent_within_horizon @ 120        mean_distance_to_stationary  0.02942174929    0.01344137244    -1.598e-02
MOVED  indicators  economy_in_recession_within_horizon @ 12                          reliability                  0.05953425906    0.07537548343    +1.584e-02
MOVED  indicators  federal_funds_rate_above_four_percent_at_horizon @ 12             brier_score                  0.2553157277     0.2710710165     +1.576e-02
MOVED  indicators  industrial_production_growth_above_two_percent_at_horizon @ 60    expected_calibration_error   0.2132259786     0.228728206      +1.550e-02
MOVED  indicators  consumer_price_inflation_above_three_percent_at_horizon @ 60      reliability                  0.0419567085     0.02676939526    -1.519e-02
MOVED  indicators  federal_funds_rate_below_one_percent_within_horizon @ 60          brier_score                  0.27721253       0.2625337854     -1.468e-02
MOVED  indicators  industrial_production_growth_above_two_percent_at_horizon @ 12    reliability                  0.06721756896    0.05258574331    -1.463e-02
MOVED  indicators  consumer_price_inflation_above_five_percent_within_horizon @ 60   logarithmic_loss             0.8220522359     0.8075933639     -1.446e-02
MOVED  indicators  unemployment_rate_above_seven_percent_within_horizon @ 120        reliability                  0.03854337551    0.05269841322    +1.416e-02
MOVED  indicators  consumer_price_inflation_above_three_percent_at_horizon @ 12      expected_calibration_error   0.1621464409     0.1483885352     -1.376e-02
MOVED  indicators  consumer_price_inflation_above_three_percent_at_horizon @ 60      resolution                   0.01492675118    0.001571209279   -1.336e-02
MOVED  indicators  consumer_price_inflation_above_three_percent_at_horizon @ 60      expected_calibration_error   0.1755058483     0.1623714408     -1.313e-02
MOVED  indicators  federal_funds_rate_below_one_percent_within_horizon @ 120         logarithmic_loss             0.6265955112     0.6395411522     +1.295e-02
MOVED  indicators  industrial_production_growth_above_two_percent_at_horizon @ 120   reliability                  0.05761656651    0.0448347419     -1.278e-02
MOVED  indicators  economy_in_recession_at_horizon_date @ 60                         expected_calibration_error   0.04913198866    0.0365901814     -1.254e-02
MOVED  indicators  consumer_price_inflation_above_three_percent_at_horizon @ 60      brier_skill_score            0.06676813621    0.05451610921    -1.225e-02
MOVED  indicators  unemployment_rate_above_five_percent_at_horizon @ 120             resolution                   0.01237640059    0.000164199758   -1.221e-02
MOVED  indicators  economy_in_recession_at_horizon_date @ 12                         reliability                  0.01947763912    0.007828214254   -1.165e-02
MOVED  indicators  economy_in_recession_at_horizon_date @ 12                         brier_score                  0.08557979664    0.07395397478    -1.163e-02
MOVED  indicators  economy_in_recession_within_horizon @ 12                          brier_skill_score            0.2478328886     0.2363250358     -1.151e-02
MOVED  indicators  unemployment_rate_above_seven_percent_within_horizon @ 60         brier_skill_score            0.07369374545    0.08505370787    +1.136e-02
MOVED  indicators  industrial_production_growth_above_two_percent_at_horizon @ 12    brier_score                  0.2996426999     0.2885768934     -1.107e-02
MOVED  indicators  unemployment_rate_above_five_percent_at_horizon @ 60              resolution                   0.02176107866    0.01092619037    -1.083e-02
MOVED  indicators  economy_in_recession_at_horizon_date @ 120                        expected_calibration_error   0.07380261987    0.06321269578    -1.059e-02
MOVED  indicators  economy_in_recession_within_horizon @ 12                          resolution                   0.005081790766   0.01547782018    +1.040e-02
MOVED  indicators  economy_in_recession_at_horizon_date @ 120                        brier_score                  0.08128509014    0.0715723832     -9.713e-03
MOVED  indicators  consumer_price_inflation_above_five_percent_within_horizon @ 12   resolution                   0.04023257533    0.03060180688    -9.631e-03
MOVED  indicators  industrial_production_growth_above_two_percent_at_horizon @ 60    brier_score                  0.2886986502     0.2980953444     +9.397e-03
MOVED  indicators  consumer_price_inflation_above_five_percent_within_horizon @ 60   brier_skill_score            0.01818315012    0.0274226942     +9.240e-03
MOVED  horizons    60                                                                skill_upper_bound            0.2180460641     0.2272209087     +9.175e-03
MOVED  indicators  federal_funds_rate_below_one_percent_within_horizon @ 120         brier_skill_score            0.6535714237     0.6444934713     -9.078e-03
MOVED  indicators  industrial_production_growth_above_two_percent_at_horizon @ 60    resolution                   0.01107340102    0.002159175895   -8.914e-03
MOVED  indicators  industrial_production_growth_above_two_percent_at_horizon @ 120   resolution                   0.00879506599    0                -8.795e-03
MOVED  indicators  consumer_price_inflation_above_three_percent_at_horizon @ 60      logarithmic_loss             0.6833197765     0.6919868889     +8.667e-03
MOVED  indicators  federal_funds_rate_above_four_percent_at_horizon @ 60             resolution                   0.02708578005    0.01860583171    -8.480e-03
MOVED  indicators  unemployment_rate_above_seven_percent_within_horizon @ 12         expected_calibration_error   0.1198740626     0.1117483327     -8.126e-03
MOVED  indicators  federal_funds_rate_above_four_percent_at_horizon @ 12             resolution                   0.03661120601    0.02862598689    -7.985e-03
MOVED  indicators  federal_funds_rate_below_one_percent_within_horizon @ 12          area_under_the_curve         0.8174420259     0.8250960307     +7.654e-03
MOVED  indicators  federal_funds_rate_below_one_percent_within_horizon @ 12          brier_skill_score            0.6277165418     0.6353652205     +7.649e-03
MOVED  indicators  treasury_yield_curve_inverted_within_horizon @ 12                 area_under_the_curve         0.5895408939     0.597027972      +7.487e-03
MOVED  indicators  federal_funds_rate_below_one_percent_within_horizon @ 12          reliability                  0.02773974938    0.0202604623     -7.479e-03
MOVED  indicators  economy_in_recession_at_horizon_date @ 120                        reliability                  0.01145491411    0.003995844908   -7.459e-03
MOVED  indicators  industrial_production_growth_above_two_percent_at_horizon @ 12    expected_calibration_error   0.1944730818     0.2015770396     +7.104e-03
MOVED  indicators  economy_in_recession_at_horizon_date @ 60                         brier_score                  0.0856046398     0.0785658172     -7.039e-03
MOVED  indicators  economy_in_recession_within_horizon @ 120                         area_under_the_curve         0.03001277139    0.02298850575    -7.024e-03
MOVED  indicators  consumer_price_inflation_above_five_percent_within_horizon @ 12   brier_score                  0.0894272578     0.08242484539    -7.002e-03
MOVED  indicators  unemployment_rate_above_seven_percent_within_horizon @ 12         reliability                  0.02147945865    0.01457639472    -6.903e-03
MOVED  indicators  economy_in_recession_at_horizon_date @ 60                         reliability                  0.008328579194   0.00150044341    -6.828e-03
MOVED  indicators  unemployment_rate_above_seven_percent_within_horizon @ 12         brier_score                  0.1017387468     0.09529538612    -6.443e-03
MOVED  indicators  consumer_price_inflation_above_five_percent_within_horizon @ 60   resolution                   0.03792679939    0.04424862161    +6.322e-03
MOVED  indicators  federal_funds_rate_below_one_percent_within_horizon @ 120         reliability                  0.2370289829     0.2432887659     +6.260e-03
MOVED  indicators  federal_funds_rate_below_one_percent_within_horizon @ 120         brier_score                  0.2374744276     0.2436973021     +6.223e-03
MOVED  indicators  treasury_yield_curve_inverted_within_horizon @ 12                 brier_score                  0.1656357232     0.1595315557     -6.104e-03
MOVED  indicators  consumer_price_inflation_above_three_percent_at_horizon @ 60      area_under_the_curve         0.4329423763     0.4389767126     +6.034e-03
MOVED  indicators  unemployment_rate_above_seven_percent_within_horizon @ 120        brier_score                  0.1951289163     0.1894035333     -5.725e-03
MOVED  indicators  treasury_yield_curve_inverted_within_horizon @ 12                 reliability                  0.02136599455    0.01574759427    -5.618e-03
MOVED  indicators  economy_in_recession_within_horizon @ 12                          logarithmic_loss             0.6262645815     0.6318055266     +5.541e-03
MOVED  indicators  federal_funds_rate_below_one_percent_within_horizon @ 12          resolution                   0.1463220835     0.1411667967     -5.155e-03
MOVED  indicators  federal_funds_rate_above_four_percent_at_horizon @ 12             reliability                  0.06501112615    0.06935531224    +4.344e-03
MOVED  indicators  consumer_price_inflation_above_five_percent_within_horizon @ 60   reliability                  0.1147628031     0.1185353843     +3.773e-03
MOVED  indicators  industrial_production_growth_above_two_percent_at_horizon @ 12    resolution                   0.01423724677    0.01784856107    +3.611e-03
MOVED  indicators  consumer_price_inflation_above_three_percent_at_horizon @ 60      brier_score                  0.2461548116     0.2493864794     +3.232e-03
MOVED  indicators  unemployment_rate_above_seven_percent_within_horizon @ 60         brier_score                  0.2623927549     0.2591748431     -3.218e-03
MOVED  indicators  treasury_yield_curve_inverted_within_horizon @ 12                 resolution                   0.04532808371    0.04218782705    -3.140e-03
MOVED  indicators  industrial_production_growth_above_two_percent_at_horizon @ 120   brier_skill_score            -0.0448281319    -0.04175151455   +3.077e-03
MOVED  indicators  federal_funds_rate_below_one_percent_within_horizon @ 60          resolution                   0.04624170131    0.04319935422    -3.042e-03
MOVED  indicators  economy_in_recession_within_horizon @ 60                          resolution                   0.048866714      0.05189227708    +3.026e-03
MOVED  indicators  economy_in_recession_within_horizon @ 12                          brier_score                  0.1896659586     0.1925677712     +2.902e-03
MOVED  indicators  consumer_price_inflation_above_five_percent_within_horizon @ 60   brier_score                  0.30415118       0.3012889168     -2.862e-03
MOVED  indicators  industrial_production_growth_above_two_percent_at_horizon @ 60    reliability                  0.05049927682    0.05331360133    +2.814e-03
MOVED  indicators  unemployment_rate_above_seven_percent_within_horizon @ 12         resolution                   0.09979080466    0.1024610291     +2.670e-03
MOVED  indicators  federal_funds_rate_below_one_percent_within_horizon @ 12          brier_score                  0.1286277113     0.1259850152     -2.643e-03
MOVED  indicators  treasury_yield_curve_inverted_within_horizon @ 60                 resolution                   0.03330520491    0.03526343989    +1.958e-03
MOVED  indicators  economy_in_recession_at_horizon_date @ 12                         resolution                   0.004574888562   0.002776274873   -1.799e-03
MOVED  indicators  industrial_production_growth_above_two_percent_at_horizon @ 120   logarithmic_loss             0.7919094122     0.7902376283     -1.672e-03
MOVED  indicators  consumer_price_inflation_above_three_percent_at_horizon @ 12      reliability                  0.03717569496    0.03585719018    -1.319e-03
MOVED  indicators  industrial_production_growth_above_two_percent_at_horizon @ 120   brier_score                  0.2969809413     0.2961064466     -8.745e-04
MOVED  indicators  economy_in_recession_at_horizon_date @ 120                        resolution                   0.0005353139951  0                -5.353e-04
MOVED  indicators  economy_in_recession_at_horizon_date @ 60                         resolution                   0.0005818732505  0.0002952380125  -2.866e-04
MOVED  indicators  unemployment_rate_above_five_percent_at_horizon @ 12              resolution                   0.0107478107     0.01093508363    +1.873e-04

109 further field(s) not shown: 109 IDENTICAL. Pass --tolerance-band all to see them.
