baseline 'main' (ad7fcc1affd0746a, 391 forecast dates from 1994-03-01) against this run (fec79a040f9ca6f9, 391 from 1994-03-01)
106 IDENTICAL  0 NUMERICAL  281 MOVED  0 REMOVED  0 ADDED
a difference is NUMERICAL up to 1e-09 in absolute value and MOVED above it; every categorical difference is MOVED
5 of the MOVED are categorical -- a verdict, a failing gate or the run's identity -- and are listed first

categorical fields that moved -- read these first:
band   section   row  field               baseline                                 this run                     difference
-----  --------  ---  ------------------  ---------------------------------------  ---------------------------  ----------
MOVED  horizons  12   failing_gates       calibration                              none
MOVED  horizons  12   verdict             SHIP BASE RATE                           SHIP MODEL
MOVED  horizons  120  failing_gates       skill, calibration, robustness, honesty  skill, calibration, honesty
MOVED  run            configuration_hash  ad7fcc1affd0746a                         fec79a040f9ca6f9
MOVED  run            state_count         6                                        16

numeric fields, largest difference first:
band   section     row                                                               field                        baseline         this run          difference
-----  ----------  ----------------------------------------------------------------  ---------------------------  ---------------  ----------------  ----------
MOVED  indicators  consumer_price_inflation_above_three_percent_at_horizon @ 120     resolution                   0.05345892624    0.007768763554    -4.569e-02
MOVED  indicators  federal_funds_rate_below_one_percent_within_horizon @ 12          expected_calibration_error   0.1390335382     0.09368981825     -4.534e-02
MOVED  indicators  industrial_production_growth_above_two_percent_at_horizon @ 120   brier_skill_score            -0.0448281319    -6.164641289e-05  +4.477e-02
MOVED  indicators  unemployment_rate_above_five_percent_at_horizon @ 12              logarithmic_loss             0.9213679845     0.8769464949      -4.442e-02
MOVED  indicators  consumer_price_inflation_above_five_percent_within_horizon @ 12   mean_distance_to_stationary  0.4172544946     0.4613423176      +4.409e-02
MOVED  indicators  unemployment_rate_above_seven_percent_within_horizon @ 12         mean_distance_to_stationary  0.4172544946     0.4613423176      +4.409e-02
MOVED  horizons    12                                                                skill_upper_bound            0.3275860512     0.3712004931      +4.361e-02
MOVED  indicators  consumer_price_inflation_above_three_percent_at_horizon @ 12      mean_distance_to_stationary  0.4173222227     0.4600444967      +4.272e-02
MOVED  indicators  unemployment_rate_above_five_percent_at_horizon @ 12              mean_distance_to_stationary  0.4173439658     0.4599018852      +4.256e-02
MOVED  indicators  unemployment_rate_above_five_percent_at_horizon @ 60              area_under_the_curve         0.5694878085     0.5269476658      -4.254e-02
MOVED  indicators  consumer_price_inflation_above_three_percent_at_horizon @ 60      area_under_the_curve         0.4329423763     0.3904895461      -4.245e-02
MOVED  indicators  economy_in_recession_within_horizon @ 12                          logarithmic_loss             0.6262645815     0.5838688         -4.240e-02
MOVED  indicators  industrial_production_growth_above_two_percent_at_horizon @ 12    mean_distance_to_stationary  0.4173126736     0.4595907104      +4.228e-02
MOVED  indicators  unemployment_rate_above_seven_percent_within_horizon @ 12         brier_skill_score            0.4784015125     0.4361412476      -4.226e-02
MOVED  indicators  consumer_price_inflation_above_five_percent_within_horizon @ 12   expected_calibration_error   0.1026161887     0.06048668145     -4.213e-02
MOVED  indicators  economy_in_recession_at_horizon_date @ 12                         mean_distance_to_stationary  0.4173343844     0.4594496768      +4.212e-02
MOVED  indicators  economy_in_recession_within_horizon @ 12                          mean_distance_to_stationary  0.4173343844     0.4594496768      +4.212e-02
MOVED  indicators  federal_funds_rate_above_four_percent_at_horizon @ 12             mean_distance_to_stationary  0.4173343844     0.4594496768      +4.212e-02
MOVED  indicators  federal_funds_rate_below_one_percent_within_horizon @ 12          mean_distance_to_stationary  0.4173343844     0.4594496768      +4.212e-02
MOVED  indicators  treasury_yield_curve_inverted_within_horizon @ 12                 mean_distance_to_stationary  0.4173343844     0.4594496768      +4.212e-02
MOVED  indicators  industrial_production_growth_above_two_percent_at_horizon @ 60    area_under_the_curve         0.5467406743     0.5886970173      +4.196e-02
MOVED  indicators  economy_in_recession_at_horizon_date @ 12                         logarithmic_loss             0.3434424439     0.3020697402      -4.137e-02
MOVED  indicators  federal_funds_rate_below_one_percent_within_horizon @ 120         reliability                  0.2370289829     0.1967988601      -4.023e-02
MOVED  indicators  federal_funds_rate_below_one_percent_within_horizon @ 120         brier_score                  0.2374744276     0.1975525061      -3.992e-02
MOVED  indicators  economy_in_recession_within_horizon @ 60                          brier_score                  0.356675172      0.3181227628      -3.855e-02
MOVED  indicators  unemployment_rate_above_five_percent_at_horizon @ 12              brier_skill_score            -0.1662840623    -0.1285596924     +3.772e-02
MOVED  indicators  unemployment_rate_above_five_percent_at_horizon @ 60              reliability                  0.09785603989    0.06047726316     -3.738e-02
MOVED  indicators  unemployment_rate_above_five_percent_at_horizon @ 60              brier_skill_score            -0.04592440361   -0.008763646686   +3.716e-02
MOVED  indicators  industrial_production_growth_above_two_percent_at_horizon @ 120   expected_calibration_error   0.2372276057     0.2010037277      -3.622e-02
MOVED  indicators  consumer_price_inflation_above_five_percent_within_horizon @ 120  brier_score                  0.3169689134     0.2816118113      -3.536e-02
MOVED  indicators  federal_funds_rate_below_one_percent_within_horizon @ 60          expected_calibration_error   0.3149900297     0.279738045       -3.525e-02
MOVED  indicators  consumer_price_inflation_above_three_percent_at_horizon @ 12      expected_calibration_error   0.1621464409     0.1279943236      -3.415e-02
MOVED  indicators  consumer_price_inflation_above_three_percent_at_horizon @ 12      area_under_the_curve         0.5055805431     0.4715642179      -3.402e-02
MOVED  indicators  unemployment_rate_above_five_percent_at_horizon @ 12              area_under_the_curve         0.5132403591     0.4797018802      -3.354e-02
MOVED  indicators  federal_funds_rate_above_four_percent_at_horizon @ 12             reliability                  0.06501112615    0.03199947202     -3.301e-02
MOVED  horizons    60                                                                skill_upper_bound            0.2180460641     0.2509089223      +3.286e-02
MOVED  indicators  treasury_yield_curve_inverted_within_horizon @ 60                 brier_skill_score            -0.3575585667    -0.3250024368     +3.256e-02
MOVED  indicators  unemployment_rate_above_five_percent_at_horizon @ 120             reliability                  0.09187019288    0.05989984058     -3.197e-02
MOVED  indicators  economy_in_recession_within_horizon @ 120                         expected_calibration_error   0.302086575      0.2701524344      -3.193e-02
MOVED  indicators  economy_in_recession_at_horizon_date @ 60                         mean_distance_to_stationary  0.1168128704     0.147629108       +3.082e-02
MOVED  indicators  economy_in_recession_within_horizon @ 60                          mean_distance_to_stationary  0.1168128704     0.147629108       +3.082e-02
MOVED  indicators  federal_funds_rate_above_four_percent_at_horizon @ 60             mean_distance_to_stationary  0.1168128704     0.147629108       +3.082e-02
MOVED  indicators  federal_funds_rate_below_one_percent_within_horizon @ 60          mean_distance_to_stationary  0.1168128704     0.147629108       +3.082e-02
MOVED  indicators  treasury_yield_curve_inverted_within_horizon @ 60                 mean_distance_to_stationary  0.1168128704     0.147629108       +3.082e-02
MOVED  indicators  industrial_production_growth_above_two_percent_at_horizon @ 60    mean_distance_to_stationary  0.11675764       0.147449825       +3.069e-02
MOVED  indicators  unemployment_rate_above_five_percent_at_horizon @ 60              mean_distance_to_stationary  0.1169974903     0.1475170838      +3.052e-02
MOVED  indicators  consumer_price_inflation_above_three_percent_at_horizon @ 60      mean_distance_to_stationary  0.1169426543     0.1473369126      +3.039e-02
MOVED  indicators  treasury_yield_curve_inverted_within_horizon @ 120                resolution                   0.03702866407    0.00665216816     -3.038e-02
MOVED  indicators  economy_in_recession_within_horizon @ 12                          expected_calibration_error   0.1518402551     0.1216417021      -3.020e-02
MOVED  indicators  consumer_price_inflation_above_three_percent_at_horizon @ 120     brier_score                  0.2758235944     0.2461525802      -2.967e-02
MOVED  indicators  treasury_yield_curve_inverted_within_horizon @ 60                 logarithmic_loss             0.9281822392     0.8985453084      -2.964e-02
MOVED  indicators  consumer_price_inflation_above_three_percent_at_horizon @ 12      logarithmic_loss             0.6765381229     0.6476233442      -2.891e-02
MOVED  indicators  consumer_price_inflation_above_five_percent_within_horizon @ 60   mean_distance_to_stationary  0.1173919868     0.1459452621      +2.855e-02
MOVED  indicators  unemployment_rate_above_seven_percent_within_horizon @ 60         mean_distance_to_stationary  0.1173919868     0.1459452621      +2.855e-02
MOVED  indicators  industrial_production_growth_above_two_percent_at_horizon @ 120   logarithmic_loss             0.7919094122     0.7640489532      -2.786e-02
MOVED  indicators  unemployment_rate_above_seven_percent_within_horizon @ 60         resolution                   0.07956512103    0.1074008535      +2.784e-02
MOVED  indicators  federal_funds_rate_below_one_percent_within_horizon @ 120         expected_calibration_error   0.3975937546     0.3701352853      -2.746e-02
MOVED  indicators  economy_in_recession_at_horizon_date @ 120                        logarithmic_loss             0.310028032      0.2828555462      -2.717e-02
MOVED  indicators  industrial_production_growth_above_two_percent_at_horizon @ 60    brier_skill_score            -0.03179250041   -0.004787288691   +2.701e-02
MOVED  indicators  industrial_production_growth_above_two_percent_at_horizon @ 12    reliability                  0.06721756896    0.04125717254     -2.596e-02
MOVED  indicators  industrial_production_growth_above_two_percent_at_horizon @ 12    brier_score                  0.2996426999     0.2740318255      -2.561e-02
MOVED  indicators  federal_funds_rate_above_four_percent_at_horizon @ 12             resolution                   0.03661120601    0.06148837962     +2.488e-02
MOVED  indicators  economy_in_recession_within_horizon @ 120                         brier_score                  0.1214770125     0.0971728966      -2.430e-02
MOVED  indicators  industrial_production_growth_above_two_percent_at_horizon @ 120   area_under_the_curve         0.4927572707     0.5166666667      +2.391e-02
MOVED  indicators  economy_in_recession_within_horizon @ 120                         reliability                  0.09866769153    0.07478534642     -2.388e-02
MOVED  indicators  unemployment_rate_above_seven_percent_within_horizon @ 60         expected_calibration_error   0.2229308879     0.2467114482      +2.378e-02
MOVED  indicators  economy_in_recession_within_horizon @ 60                          resolution                   0.048866714      0.02591260611     -2.295e-02
MOVED  indicators  economy_in_recession_within_horizon @ 12                          brier_skill_score            0.2478328886     0.2706245452      +2.279e-02
MOVED  indicators  federal_funds_rate_above_four_percent_at_horizon @ 60             brier_skill_score            0.323015877      0.300388281       -2.263e-02
MOVED  indicators  unemployment_rate_above_five_percent_at_horizon @ 120             area_under_the_curve         0.3959238223     0.3737053124      -2.222e-02
MOVED  indicators  consumer_price_inflation_above_five_percent_within_horizon @ 120  reliability                  0.1713590463     0.1491574401      -2.220e-02
MOVED  indicators  unemployment_rate_above_seven_percent_within_horizon @ 12         logarithmic_loss             0.3711055719     0.3931002879      +2.199e-02
MOVED  indicators  unemployment_rate_above_seven_percent_within_horizon @ 120        brier_skill_score            0.004169491943   0.02611426374     +2.194e-02
MOVED  indicators  unemployment_rate_above_five_percent_at_horizon @ 12              reliability                  0.09480644534    0.07304224904     -2.176e-02
MOVED  indicators  treasury_yield_curve_inverted_within_horizon @ 12                 expected_calibration_error   0.127071366      0.1055545488      -2.152e-02
MOVED  indicators  unemployment_rate_above_five_percent_at_horizon @ 120             brier_score                  0.327666097      0.3064170985      -2.125e-02
MOVED  indicators  federal_funds_rate_above_four_percent_at_horizon @ 120            reliability                  0.1632338683     0.1843169491      +2.108e-02
MOVED  indicators  federal_funds_rate_above_four_percent_at_horizon @ 60             logarithmic_loss             0.7201809581     0.7408224169      +2.064e-02
MOVED  indicators  unemployment_rate_above_five_percent_at_horizon @ 60              resolution                   0.02176107866    0.001655568448    -2.011e-02
MOVED  indicators  federal_funds_rate_above_four_percent_at_horizon @ 120            logarithmic_loss             0.852763111      0.8726568101      +1.989e-02
